"draw","transmission_row","coverage","ve","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute_u40","rec_acute_o40","rec_subacute_u40","rec_subacute_o40","rec_chronic_u40","rec_chronic_o40"
450,947,0.315282097786551,0.964726977163715,0.0935163149149606,2,0.0363113834905813,0.0155202460791875,0.0141470298803749,0.0171872341074243,0.0188882374729174,0.0229096757272817,0.0254045426251824,0.0447430741468256,0.107548337248711,0.191123652943044,0.000360964525971317,0.000124529165323113,2.9486944600852e-05,7.53010646335984e-05,5.59920222825359e-05,0.000192073539079881,0.000409055667442337,0.00128803886374499,0.0042378272750091,0.0552550570874546,0.109141065053892,0.530435102329264,0.0108672047009025,0.0290605637710264,0.0650834446746505,0.539995560854529,73.5146217794689,58.1966295516882,50.9355308528824,42.8671295238897,32.3036867426486,25.4836670632157,18.0832170902699,11.2886084884972,5.60644513148967,0.401352601252821,0.355458388727544,0.29428717402021,0.277237424103116,0.281709013360313,0.391492135437338
451,472,0.422629679190912,0.979487160461766,0.0942297232751293,1,0.0341451299259474,0.0156220861051866,0.0136664546862299,0.0192678801028016,0.0200987959943723,0.0238026624321362,0.0280614464001689,0.0443962535591463,0.107659262692167,0.185706412709425,0.000406961171419252,0.000112605681260467,5.91393759830068e-05,0.000113557940434115,3.03843399770124e-05,0.000159970328258164,0.000331410325500189,0.000955771001528355,0.00459777700643854,0.0558715932059962,0.113642033260343,0.380896491689855,0.0179145795345808,0.0189105132537321,0.139423692151747,0.5359074471387,79.788360992332,63.5641346694671,52.7663384691101,42.525499963261,34.0053160287252,24.374045615314,16.6131595611482,10.6639116422635,6.06373613644553,0.390955464766607,0.350120002774008,0.296173332750436,0.278632051858601,0.29619031728006,0.380752508251036
452,273,0.301735923500602,0.983727460157583,0.097461170263834,2,0.027937726193343,0.0234612498787617,0.0158351428746819,0.0177982569463128,0.0197394427122598,0.0222061724411403,0.0268532958766526,0.0466891002801562,0.105006823969061,0.182381856916093,0.000242276259761642,7.54849257484436e-05,2.49585562254087e-05,0.00012072793900069,8.30884776056049e-05,0.000275501747127521,0.000359624783484595,0.00082597978988932,0.0033148810534352,0.0728048598434623,0.180972480941864,0.194592397351951,0.0146967601865379,0.0221131259401268,0.141801236449118,0.626843535997452,70.0759754623902,59.5714719259996,52.4288490742505,42.7325873395187,35.1023384605233,26.9951617253409,16.3654013737298,11.2716568866335,6.01358786881276,0.464690461626728,0.327449668565038,0.293668164898092,0.278802904216093,0.27418764958932,0.369232932359417
453,371,0.339990407240863,0.973684858319248,0.0987183275169274,2,0.0377363444083208,0.019252988940779,0.0149950712657213,0.0186271005518344,0.018899689876085,0.025169658524552,0.0254830568036831,0.0444019813258203,0.105506739371522,0.188197640775742,0.000255061110068095,4.35766989499823e-05,2.78828128631945e-05,9.22997645694506e-05,6.76794762892069e-05,0.000201367312930947,0.000247060683714331,0.000920271694706346,0.0032386647916058,0.0402616383570329,0.13712710414486,0.306976851440835,0.016780350000189,0.0385112643542717,0.0997691716671304,0.609341015460722,73.6301816567006,66.2217667324462,52.065200299016,40.9009768870768,35.5316664057507,25.0875584974712,18.0630736895026,10.866225044751,5.81758894356303,0.445706202681574,0.328978484972462,0.294237957380457,0.287390144644064,0.28643503200985,0.361975488215599
454,873,0.292540431618769,0.992083858822411,0.0943483757999447,2,0.0344272316842967,0.0149232141438709,0.0166436930572084,0.0170956975458921,0.0175007113947789,0.0235802391356492,0.0275463720356349,0.0450879231045945,0.107492269793811,0.187354311703557,0.000254457448673236,0.00019194214056406,2.4847757110751e-05,7.09538673345875e-05,2.65011758582377e-05,0.000199737692777229,0.000407073975859948,0.000522750196435629,0.00403015784408015,0.0503781345546711,0.158637079090241,0.568610642377358,0.0439051315334255,0.0226641260901767,0.0518281656888515,0.528899057157183,75.5003040328812,57.2780306750991,52.2959382289277,43.474420153739,34.2938992064223,23.3531859005003,18.0132142194705,11.0646801448542,5.97722309151193,0.381768294402814,0.348546832308518,0.29100986501293,0.282851548136187,0.286747867769419,0.370476176405304
455,380,0.216265818246089,0.994467174085441,0.102406339865843,3,0.0395002407764218,0.0215674892306859,0.0161760676379086,0.0179297877106519,0.0186934454505412,0.0223967097696553,0.0263574053368907,0.0449516100254006,0.108361678784327,0.188374518017923,0.000331907430980541,0.000108615806970431,3.61936346959882e-05,9.98331878961055e-05,4.32675954551643e-05,0.000163698048042157,0.000459955772542677,0.000716086287220106,0.00429425183740362,0.0413026928958613,0.0931769302424664,0.38611932584107,0.0115262269072883,0.0235245596979375,0.134906554885515,0.548187867774316,70.8703133871476,61.9551978850334,51.8719421821839,41.0946279521757,30.8708720515045,24.4500123411416,16.8898692858248,10.3666863623371,5.49591857178128,0.408810220798843,0.348299953331733,0.297083828005051,0.268042264145584,0.290046998903811,0.403748124787149
456,953,0.24410533661755,0.983997830007097,0.0994273845035865,2,0.0485877020330803,0.0188121352977112,0.0163953930926023,0.0187120890647062,0.0198562852580052,0.0230998509923067,0.0257830169962199,0.0448520804087971,0.104650427166193,0.187864124425373,0.000472779268850266,5.95224617305203e-05,2.18471466345141e-05,0.000158454759232061,2.68571118389648e-05,0.000250008856661598,0.000284528715783808,0.000817406698729351,0.00547288343013589,0.0528517731101853,0.115736027355951,0.350637135596464,0.0239712237555258,0.0298223047693476,0.0947276047506591,0.468472801316139,64.0757102939351,64.512236271853,52.2073844705904,45.0326710278029,34.4623607815665,27.9648234583318,17.2602909308303,10.6063257888577,6.33513882083161,0.415890323475511,0.334688138801046,0.298581894398338,0.28252707388738,0.282663215542723,0.366059415730053
457,218,0.31356967478314,0.984835771539077,0.099136625729585,1,0.0303318168181542,0.0266839868089729,0.0157863174046642,0.0179008882878517,0.0188007933279174,0.0233382653263211,0.0276581621442267,0.04621549765446,0.10801116194062,0.186696353516825,0.000309191402305497,0.000101372063270935,3.69704352964428e-05,0.000134426578856776,4.76826908424419e-05,0.000175245108847505,0.000528092985410849,0.00106394371614302,0.00453701384240041,0.0340863783841798,0.133937291548583,0.453549437569238,0.0188900357542552,0.00870747204407869,0.0795762522968139,0.554502899201716,70.9539352456397,64.1765539164941,52.7711391868263,43.1199112305552,35.3446186736473,24.4348321118525,18.0565311352361,11.1806327712552,6.35881450533013,0.442092555634857,0.335628013858294,0.295617271511202,0.271484171819429,0.285284152078265,0.361432705281163
458,44,0.291254714283073,0.982790392922389,0.0984081471477132,2,0.0348258303964279,0.0113498667468421,0.0156041119642445,0.0179696852756451,0.0189497574597576,0.0227905442046464,0.0267856529149456,0.0460277619667768,0.105958793227807,0.189157303826451,0.000332913733516864,0.000112800257478808,2.9343366558325e-05,9.63931503838748e-05,3.58670397049634e-05,0.000179420544626792,0.000567783548618249,0.000959827478084817,0.00465777101002824,0.0335382078702184,0.150111040914936,0.481020787275841,0.0111984198645708,0.00788184652500967,0.157127570675754,0.57054368392846,72.7963090029255,62.2973761353552,52.0517724482553,46.1547251482688,37.8877479562445,25.3252837687593,19.1593500551037,10.8136931086122,6.14924451666148,0.419864814250897,0.346007835276766,0.29335374760851,0.273233407973795,0.279070486888286,0.389167600030522
459,737,0.305204728968925,0.990206227326623,0.0934422319651126,3,0.0421226949886736,0.0189431249177833,0.0168179547536242,0.01773440872679,0.0197868390655872,0.0237073604900542,0.0259720266747914,0.0461071097844898,0.105094318036319,0.186093506923448,0.000252826798879993,4.71446870422694e-05,2.93343406174495e-05,0.000150538887637285,4.49957108191736e-05,0.000177756274553099,0.000380281771321178,0.00097858223287616,0.00417078703788135,0.0441829449646865,0.15175909899938,0.265542067309823,0.0100459543482906,0.0196535307695319,0.118767142496131,0.529710480649368,67.5212835273135,65.1360816394327,53.4686073309956,43.2672860337655,35.4513576262138,22.0489465396631,16.3613872529629,10.2623186550019,6.21303626509457,0.392984966737629,0.343964758543324,0.297024136124233,0.281654772477041,0.286855586559451,0.373145337066221
460,990,0.238753876526735,0.996768457801566,0.103318032546625,2,0.0360728247407068,0.0183315837804086,0.0134964938738984,0.0181349290277142,0.0205436608011168,0.024259297738418,0.0275716790138028,0.0445837219263263,0.109877185549168,0.188916044240556,0.000401310709121602,0.000114129497870433,9.47720963121849e-06,3.42241549226649e-05,4.15525363290863e-05,0.000247233655323508,0.000309951368532051,0.000794645093278227,0.0029482202562329,0.0545438607083815,0.169534726404561,0.283449075984284,0.0221185208957413,0.0217701610145722,0.125604001560052,0.533248797610895,68.0642446115129,66.1110580017258,50.0231449571617,41.813849251825,36.0804946634024,26.3791346738712,17.5838536122987,11.4599307637488,6.61235743917409,0.442416825409736,0.345641148630056,0.293605203435906,0.281785809957133,0.293923757459158,0.395526778617851
461,403,0.254288480002083,0.989366476161066,0.108818967809016,3,0.0402599588649496,0.0133241724615531,0.0160065635434534,0.0165266030391606,0.0186386989063899,0.0231562295221637,0.0258004628706195,0.0471159887523104,0.109575372599315,0.182443202650423,0.000316592966129847,0.000112442686316062,5.02553469844824e-05,5.91501805540416e-05,3.66839047493619e-05,0.000227346259098896,0.000343111185496964,0.00103661961104101,0.00420678909277979,0.0412351966475531,0.141034014288245,0.17957512902266,0.0235052791036857,0.0206515012315174,0.155490851833323,0.620239986579126,77.156433813623,60.3160523776666,51.1597762690619,45.5089359035445,31.2051913293854,25.4604075886913,16.8173330081052,10.8458900379215,5.98227368674122,0.431451556825665,0.341717639455798,0.294223988100485,0.284574314425078,0.286065163554489,0.38853666492068
462,534,0.344812535660001,0.984585884727622,0.102363299578485,2,0.0449196297684106,0.0181853028324669,0.0148518442538604,0.0179052408388697,0.018225308025747,0.0224626790899552,0.0262513469072747,0.0451607848713206,0.106571394370588,0.186984753581328,0.000463828857115883,0.00018751948797425,5.297280312785e-05,8.65907765459049e-05,8.97993075540274e-06,0.000159611501239947,0.000261963757411403,0.000691780280719828,0.00433293119887441,0.0451587842947629,0.136449275783819,0.25715341326504,0.0197399382704615,0.0331445338299321,0.168861517805173,0.512976009054674,68.4156577439169,61.2169839528039,48.9802749763463,41.5626613031211,38.178344469162,26.3688229450112,16.8928345983889,11.2069198985508,6.22998823414943,0.444611504685246,0.342821486648202,0.292518231632112,0.279052966232036,0.296070773355884,0.381925688361855
463,780,0.360914374507566,0.980649716359381,0.0916980958301697,2,0.0406025324463043,0.0235326966669045,0.014972161738958,0.0183463084854765,0.0191002934889439,0.0259033961791578,0.0254510443354003,0.0441664895143353,0.10962514908728,0.190400564065596,0.000241822866114609,7.24286648723661e-05,4.97445845411008e-05,9.09285312924478e-05,2.24009051088257e-05,0.000141836618553074,0.000400835620429538,0.000694026954066902,0.00493234853954422,0.0453934011264063,0.113945112997693,0.164663843419934,0.005989380589954,0.0178440752287351,0.0785726060578302,0.464028178302535,66.9344196798898,61.0306841457688,48.3137988063516,44.0028949281829,33.0939195438071,27.2476537339762,16.8135235877206,10.0887978954133,6.03169988628121,0.420995467819642,0.348200794758405,0.293420366552379,0.279436172225601,0.293941951627789,0.41234298248853
464,825,0.332539545894685,0.973310075824472,0.100319497591576,2,0.0467508693574576,0.0216138879374843,0.016883231513895,0.0182113198532098,0.018149840894344,0.0238625358482927,0.0269015669893043,0.0438579932877162,0.105603508369799,0.18741242373426,0.000365003745795824,0.000166934802280517,3.63812299716078e-05,4.72438930081068e-05,8.40539512584249e-05,0.000242201362232771,0.000440745698241378,0.000658613683570736,0.00494526217489265,0.0512003233679984,0.119257353780918,0.177487413485503,0.0218153694591898,0.0214566454868047,0.0417964598888066,0.521419825144049,67.4363979648001,62.0795739338967,52.3286024381088,43.3437536993207,32.7028397996241,24.1560899942738,18.5212363025201,10.0974879605327,5.89371462071379,0.455899888083378,0.33724268073782,0.293745017504792,0.273279536643701,0.282251082841856,0.368302467169476
465,656,0.391475691831877,0.986890883834275,0.0996383936764268,2,0.0371648891872885,0.0172765073901301,0.0168077340522997,0.0175780974893901,0.0183362906299278,0.0218724922677888,0.0261871999237819,0.0449881272801185,0.10655656567434,0.190791243390419,0.000389047694742015,0.000168455326014542,4.56935057375204e-05,0.000112914698794778,4.3376957704111e-05,0.000145491719012594,0.000293468087616572,0.000926331645947238,0.00403552260500644,0.0505797475753277,0.134196224298356,0.507906518663971,0.0334681819981899,0.0213406462840784,0.025952476894186,0.51062632442949,69.6789962048553,61.0834194745893,50.9150507565502,44.6071268706571,33.9861517272987,26.5163112090875,16.8740270244579,11.029458727516,6.73544974673834,0.422286834991171,0.346340652488501,0.293871560222169,0.279012256676605,0.286475007639044,0.374453996686366
466,813,0.316768082979414,0.993725803977705,0.0950868612705995,3,0.0340352741856981,0.0205248179796533,0.0152660077389529,0.0181171696727102,0.0184808481747109,0.0234852371294171,0.02656932710891,0.045104694257531,0.104727620348604,0.185235699415932,0.000301258961387258,9.55406772233047e-05,1.74192053137934e-05,0.000135950379080697,1.07663909078608e-05,9.25939732345144e-05,0.000515650702195461,0.00114271798005695,0.00432771248251906,0.0398183073817647,0.120781530700636,0.341754126709146,0.00644189247597551,0.0274781385562791,0.0385967179954229,0.555751017657471,74.6650204804454,65.4456183839421,53.7246385771114,41.5738309655741,36.4891194448877,24.9120988864553,16.3091017883585,10.5415797152823,6.65694811717485,0.416007180210281,0.326508843735167,0.299136274914895,0.278625197280096,0.307868954471814,0.362274913296231
467,271,0.267001552755815,0.990777208522588,0.104767071330284,3,0.0388990508456342,0.0181110522070492,0.0193542848051809,0.0191264186680294,0.0193946395396426,0.0225269385953486,0.0254015079902868,0.0458712798888545,0.109045848545259,0.18768661800886,0.00022404101057475,0.0001398118105069,0.000102478922024155,0.00012344320380735,2.54880274365775e-05,0.000272495704352165,0.000312908223967688,0.00117374532354908,0.00410928483234534,0.0411565290692029,0.138396816642978,0.268743608509425,0.021931910449971,0.0242046370785162,0.0817895999930598,0.561310612642321,70.7111003773895,59.6703516366788,57.1384164405817,43.8156869004418,34.4455044093171,24.336773680659,16.8569485097975,9.5150490429775,5.51402820436988,0.412338026323288,0.372004178853083,0.294049951923853,0.283736540588536,0.282771507639846,0.364537711475803
468,537,0.337039557177224,0.983244863595324,0.0963967079645651,1,0.0432412165260023,0.0162613958921798,0.0176749391870492,0.0176393107479429,0.0182972351878787,0.0232010811644948,0.0261251050608849,0.0451257626381199,0.106576970722104,0.186852928824686,0.000494186372544462,0.000129323821787871,3.8118858768921e-05,7.77654589274247e-05,1.65834270719719e-05,0.000217502256904397,0.000238064339449768,0.000876817865370577,0.00396530288015115,0.0528069225854694,0.167012295230964,0.259967169592288,0.00586485234330452,0.0236905618845608,0.0552165121923388,0.489698936337917,72.6737615812837,63.5978150419901,51.4309659823911,38.673948873688,34.6690626029002,25.2847018815369,16.4267694629822,10.0957422959982,5.9186774771253,0.43748651046328,0.326618281605577,0.297373325378167,0.277269680964797,0.293905402513132,0.36796267505863
469,593,0.197672592016159,0.9916808790548,0.100361237602833,2,0.0386033162972198,0.0155765204322027,0.0183646778005228,0.0181040057376917,0.0179427785042168,0.0232224999449855,0.0273064161171108,0.0443002895696459,0.107848573463717,0.186507801962512,0.000273238031487439,0.000170554943268651,7.82998696332808e-05,0.000141770111458173,1.70368527484826e-05,0.000269801389764775,0.000345870724629635,0.000927282686056465,0.00432144285589763,0.0444703020547209,0.111977523258726,0.217702587719067,0.00818067031961191,0.0265704220555192,0.148809724242385,0.502454090733796,75.7653786483978,64.0584617184218,49.1534944504461,44.580197071495,34.1730727829991,26.529479973052,17.2523819364058,10.4305702554764,5.74081522291483,0.423090110977231,0.354553794853858,0.294800143585677,0.274987619220824,0.280215113373801,0.371866704436314
