"draw","transmission_row","R0_scenario","coverage","ve_cross_protection","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute","rec_subacute","rec_chronic"
486,486,"high",0.275874531511581,0.334355571029468,0.103299963835321,2,0.0553748105741582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046489776172873,0.0993883135922416,0.194811504613197,0.0212439847576088,0.0296232282862666,0.0674920975553051,0.536858205320527,79.7992669347675,65.3776762458662,53.6683396029697,45.2023671980746,33.8157689972713,23.7209685166989,16.852403445534,10.5301505776268,5.67247792235367,0.0496477605356414,0.322582749635384,0.627769489828975
487,487,"high",0.367723459753408,0.179506979566094,0.101785643128675,1,0.0481960260945079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446195168920768,0.159593790993578,0.387080829525341,0.0157595758597755,0.0310413775075068,0.0317881081782785,0.527635415924867,70.4891782433088,59.2134388277335,53.5589571431051,45.4272198149339,36.2629816921151,23.3202101832959,16.3167340545822,11.2014031611289,5.97109761972627,0.0365835978200602,0.156579613607901,0.806836788572039
488,488,"high",0.267262382202197,0.258761373447418,0.102402864830602,1,0.0428671064440222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452561524748909,0.124534787392121,0.464495196616986,0.0147574573450762,0.0543120885409131,0.0520135519638571,0.505185230841244,77.3094460328127,75.9792243326432,57.8183560662826,43.2582432243981,35.4187213904046,25.2807430079254,17.2769234380849,10.0581429490942,6.48214564604246,0.00836200995705172,0.201602860035054,0.790035130007894
489,489,"high",0.243664078770813,0.324948540879405,0.0962491582646107,3,0.0485737744150561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415891684653023,0.0924527554000116,0.341166680306479,0.0214149672622051,0.0150042823814744,0.107516763905701,0.541322705043385,72.3480121192257,58.400937406482,53.3801193574542,39.0376093870961,34.9057313880952,25.122745338762,17.7092539339681,11.0200285673224,5.81018117561232,0.0380539925155094,0.0908409808903775,0.871105026594113
490,490,"high",0.260011924830678,0.349507642885795,0.0910523183603143,2,0.0527470801015895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507726467470179,0.128638780154389,0.45334333664928,0.020374364077759,0.0190189369311525,0.117889399773677,0.575133784610774,72.9045279106678,59.9554699140681,51.8396386294057,39.2053657756544,35.6853779694343,26.8779436729999,16.0957779928857,11.3755739813189,6.32915713722752,0.00231565794503322,0.478807628306546,0.518876713748421
491,491,"high",0.281990177335669,0.330551050098495,0.100088282527681,3,0.0553912363327157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532425946592504,0.0992480753628276,0.260941837250196,0.0203459340754569,0.0155064096687847,0.161455695645319,0.521159202901449,75.2463655254452,57.0685830665845,54.7701016732976,44.3211491645403,35.6582487642779,26.1643733914324,16.5807010830922,10.6228080607825,5.97556842272684,0.00693766119236736,0.243325951406082,0.749736387401551
492,492,"high",0.269396392200974,0.332316170858169,0.105090148780433,1,0.0505609047617001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525760351563247,0.0948078297921749,0.446537033549973,0.0186535222333808,0.0147154747668644,0.0882980914225047,0.57245628517495,74.0176808326383,59.0527556028445,50.3563658763073,43.5744128597868,32.2462844504827,26.0210019795237,18.0642776071137,11.3600626354982,5.83471292964962,0.100251947664027,0.115055295670374,0.784692756665598
493,493,"high",0.293650895880392,0.512328478518429,0.10269166935571,2,0.0519467275350655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409196129241542,0.0764223343619021,0.301266405570042,0.0185768416659081,0.0180495716838619,0.0695599958391871,0.511241070016383,68.0638154982297,58.9195159081615,53.5298805008551,44.0026061004444,32.2120076013495,24.545090849723,17.5668717272653,11.7204531424284,6.07582254058682,0.0114994722711086,0.29675066588583,0.691749861843061
494,494,"high",0.286537471192592,0.546409727078882,0.10669440751255,2,0.0473941491117145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404893064718874,0.147720156971176,0.354415687687123,0.0187217268939749,0.0303024990624494,0.411896449854704,0.529091840736483,76.2922581887079,57.5286707211165,56.2625521083852,43.4635618027719,32.4330360121413,24.780678843824,16.7754247254208,11.8317082354914,5.57182445836063,0.0839044823928834,0.376033902016804,0.540061615590312
495,495,"high",0.295538828861554,0.186608790261003,0.103485004569002,1,0.0543046804133394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339982579436258,0.127015805729036,0.190854593956104,0.0176748011047974,0.0384300889574909,0.111537353821249,0.48769534249975,71.9782131082908,58.6447284404589,58.2630503638971,44.5328180851023,33.4564720068157,24.8270224919293,18.271620013407,11.4000622176178,5.96092942684508,0.23895815435934,0.357178177744231,0.403863667896429
496,496,"high",0.339693937965024,0.175544662888781,0.1055186408948,1,0.0545728896096205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559238108563951,0.171131507539392,0.344450284273709,0.0181646393754081,0.0142504469370006,0.223595860959718,0.504312905669316,66.5350719873804,67.8305484493735,52.6178763083653,43.4891177992827,34.9932193612813,24.7265269597849,17.4891644356669,11.2052166501924,6.57992558725068,0.090253388525787,0.142400494895198,0.767346116579015
497,497,"high",0.333608772180085,0.182406815776777,0.0925149942792112,2,0.049720499451176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572441540723072,0.097926643458498,0.115972619082956,0.0208245569672509,0.0234705390311895,0.0828876743185358,0.6186916915829,73.870413651551,65.0862639665959,51.6349952019896,42.3977708227681,32.8265203041494,26.9153857134432,19.5693821294677,10.7335461055382,6.1241359707078,0.00878595568193675,0.234562984765345,0.756651059552718
498,498,"high",0.260436909760314,0.440535653140246,0.101634019991087,1,0.0378327306452824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045549557529298,0.122070199093873,0.329205661051924,0.0198589380998691,0.027936264731262,0.0419737124722984,0.569857605759997,74.9903804678828,60.691547964768,52.1334583174481,41.7446645734553,34.0712855045229,23.0437524098701,16.7025451977263,10.3823781073492,6.03326194573591,0.174933711703374,0.090726159294792,0.734340129001834
499,499,"high",0.397745992997215,0.121820962256578,0.104191424310374,3,0.0443069841713256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508829032970499,0.14098319917757,0.450573734327168,0.0181223417664967,0.0209788599870926,0.0978304882507048,0.557859662623635,73.1834831154516,59.6576566891492,52.9081561892134,44.5146234484943,34.2645788220675,24.64969445781,17.4841816150069,11.761159653238,6.08335878849596,0.0918877646463515,0.259338322501127,0.648773912852521
500,500,"high",0.33153254322419,0.554044127248833,0.102532839838091,2,0.0514321388457051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580501888435191,0.144620496252926,0.206172453094335,0.0196264933156116,0.0184089502876749,0.0777975696403175,0.556650330576062,65.1291326371503,63.8640987938405,47.57386427316,42.141376969,33.057638846674,24.1212126497935,18.6923998740181,11.292477718188,6.51977422592565,0.0149041935114175,0.401897149724994,0.583198656763589
501,501,"high",0.318430658757023,0.248231160573131,0.100390711071989,3,0.0543419569074491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515828606722141,0.11980058811866,0.085068548130794,0.0183188784596814,0.0249953216782637,0.0920790872438127,0.768279565950978,70.8037420161055,64.0546993538598,51.7643022646468,41.8705072010995,35.4293248716258,25.1821295928842,17.5480265644137,11.1765773472047,5.94767339514604,0.0194913986061986,0.572605231970933,0.407903369422868
502,502,"high",0.251665956052529,0.360905131520041,0.104322189067205,3,0.0465774283927822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368179090076768,0.145633076992789,0.294349673623823,0.0167084622672219,0.0335843914530842,0.0897372528983287,0.588905707145299,72.3913157046323,62.1598905773029,55.5852227685495,41.3822967322088,33.636618695651,27.0230688203035,17.4613484996057,10.7887808892442,6.19174462331784,0.00200890663717354,0.405566311685075,0.592424781677752
503,503,"high",0.300124773254994,0.32866827734448,0.0978380965399441,2,0.0496794952509421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392523123887847,0.140800000449741,0.502562490723762,0.0214025926852945,0.051390783034833,0.0730467931731709,0.569958053410312,76.3436106647277,61.1148023798,53.6339315039039,42.527330159048,34.3191188269369,25.5934720044899,17.1913221068358,10.7115406806344,5.86740570816047,0.0938268271139475,0.33760151346476,0.568571659421293
504,504,"high",0.337848575646375,0.422534133612655,0.0951225444808101,2,0.0510921134749285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364694459982744,0.118497736550264,0.366392385105151,0.0197874412095807,0.0336000802864466,0.169419891419331,0.540165319597378,71.2649650012391,60.2942962086407,52.051302449982,43.0138485243026,35.8789245667316,24.718716878328,16.6636859881172,11.3454159823262,5.9071450358275,0.072457350205804,0.148577605903813,0.778965043890383
505,505,"high",0.256937137366776,0.407311898500265,0.100495451449048,2,0.0514778523993151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504707664704335,0.159675499610807,0.295132845764639,0.0185923444502115,0.0146547260352223,0.103025355792564,0.49418832884684,68.6949205405551,61.0934493082831,51.8304593584309,44.3033132165737,35.1551527916504,25.6947602163539,18.1436660067687,11.0609260259081,6.24037276847672,0.0422572771677221,0.205682346304656,0.752060376527622
506,506,"high",0.179725328781348,0.451937696237699,0.0952964140812756,3,0.0555553732947871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486272609767051,0.13154498476974,0.300038350440659,0.0223021688853605,0.024150243008023,0.162897508654504,0.48641556115877,72.1759583129334,58.1170614034488,54.9435804811518,42.7648803290145,35.3509686363509,23.4323844944583,19.0141029937936,10.5655495008533,5.99287607119654,0.025349358324142,0.163622785280436,0.811027856395422
507,507,"high",0.310322184297923,0.229373190770152,0.102944502423347,3,0.0431777296066308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049390687415363,0.140393414858076,0.389746600720024,0.0230235931761402,0.033755203732659,0.030488744259463,0.539870573603903,76.975850111449,60.2528893664987,54.2289639668598,40.5327115061634,34.4287940489888,23.895779001938,17.7162952114038,10.5261555102207,6.42454250656997,0.0395790094340339,0.359241319896186,0.60117967066978
508,508,"high",0.369562883367748,0.326692049801783,0.0971340699310387,2,0.0570467649299954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659579126594277,0.138804028601688,0.211619644315776,0.0190807005871623,0.028010461839218,0.138580560961223,0.450964599151031,69.93852060396,62.8895884507338,55.6615133303741,41.9609615933006,34.6618253878579,26.0755407503377,18.8796501632051,10.3855669064151,6.38973961284741,0.00580742277236792,0.335660350443621,0.658532226784011
509,509,"high",0.325503580315826,0.237480054785409,0.101851838441903,1,0.0441674664381931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534353120939562,0.174737460189196,0.308696426193389,0.0179996172546084,0.0245496624177437,0.169605069022882,0.55103731822033,75.1868133937264,59.4150956445332,52.8778108445518,43.7405874450732,32.7003757291039,24.9000226576622,17.9618145563027,11.4492676538989,6.11858647364393,0.148798839116086,0.138876835525412,0.712324325358502
510,510,"high",0.303457566299133,0.24509521122111,0.0958546764374854,2,0.0514424544218451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510991871131994,0.131748695190924,0.440701303518057,0.0180592352109497,0.0215270170508697,0.0765931193966964,0.50310026624041,77.1046182568019,65.7367489202899,50.3724230230329,45.3679457160159,37.1924423958727,25.0512955633647,17.683579648847,11.4484525909297,6.20650858240238,0.0564501681590688,0.210244334311035,0.733305497529897
511,511,"high",0.281934880384115,0.192218839709974,0.100975328578421,1,0.0533287440878275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379438665041117,0.109814490031395,0.40558911094886,0.0172035481318449,0.0171175795653648,0.180464732450087,0.565253701979275,77.8233758458876,62.4147641993117,50.5961304869216,41.4107145884546,33.1828595997067,24.994028777857,16.4919889557044,10.6613376061997,6.59029783545989,0.0258025652016361,0.337430376423838,0.636767058374526
512,512,"high",0.309140166658766,0.198461701543296,0.104609118168355,3,0.0505448707905075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717811720403181,0.122965265039622,0.223639168770012,0.0177097102397366,0.0287125731266121,0.102792708260287,0.563710623151097,70.391228443146,56.6202067869332,53.7587540168107,41.3173154836481,36.2030116156722,24.6386166705338,16.839618918477,10.5016787900907,5.85359372761392,0.047124435328681,0.48022657996855,0.472648984702768
513,513,"high",0.414370096141008,0.206308354059441,0.100821966843413,2,0.0507729164292512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049716604836155,0.149318992135029,0.252807331001349,0.0209118290199024,0.034427170655636,0.111828100015297,0.540804066070826,69.6414629742773,62.1833786854258,56.3968356661969,42.887723370875,32.0741597767951,22.7843243478015,17.6110485042543,11.3122613406577,5.92971190427041,0.00166784234844157,0.270924450533422,0.727407707118136
514,514,"high",0.261608589757854,0.177926057023742,0.0965881402688008,1,0.0553164467968462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562487049343878,0.134281715158957,0.122722561491952,0.0263524108329148,0.029658692488072,0.130531741889763,0.602468510678077,76.0073460426004,59.4359516953777,51.6618972376151,42.4369194743344,34.8986341774023,24.898070354174,16.8608743098723,10.4640198432413,6.06637316749957,0.00457066700602395,0.362927243249413,0.632502089744563
515,515,"high",0.393700538204503,0.283944675165588,0.0943694148820697,3,0.0463714963168107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450928811609983,0.118688411078604,0.348097595826765,0.0197438411568699,0.0196507360181061,0.0887532124630289,0.546179533383862,69.3277293662266,62.1409198119749,51.8499018014039,42.4587845817514,30.8896149683587,26.1103423849939,19.0489165960898,10.3778786132388,6.30695239757264,0.00307979464439031,0.285556186018699,0.711364019336911
516,516,"high",0.240942121360026,0.288388218411351,0.102985219771348,2,0.0600498369098544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498908601630051,0.115424888924234,0.151847980795379,0.0201287556217956,0.0185467119327402,0.107858702057452,0.528181102674639,73.6613264289232,64.2273064943838,52.0099090700852,43.6340791673431,31.6931298857359,24.9985922361034,18.1390199833621,10.7455708912257,6.20971567963598,0.0735517883853549,0.226266287404652,0.700181924209993
517,517,"high",0.219778684836976,0.431171376236496,0.0917269710485737,1,0.0604646701590301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474770165471231,0.0804605469199992,0.208020132889244,0.0181762158050148,0.0219256072096712,0.0751399817990732,0.601528093409467,68.1420869319214,66.3886346309681,48.8766782090071,38.7150297553162,33.8262172784898,24.5923081690878,18.3056738405698,11.6447954132762,6.3759698660139,0.0174298862465234,0.223274111581817,0.759296002171659
518,518,"high",0.339130963748304,0.574248418693958,0.0964316511563709,2,0.0572754290955693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376047028502265,0.0973105331617854,0.516347460058831,0.0275684532769669,0.0236731907055691,0.0653182101950869,0.527360980807165,78.0901516310222,69.568519737838,50.6230290705134,42.2160390544732,32.3250176098117,24.1176173288629,16.98382503759,10.993271410734,5.97750990147741,0.0308445772712057,0.237144020257817,0.732011402470977
519,519,"high",0.307775439611585,0.326482163567155,0.0986968766240919,2,0.0450347920924586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051798525619198,0.172439143785506,0.309203467825234,0.0248937337517986,0.0201527415710608,0.0870534098523097,0.592388307615349,69.5440030472405,61.8701074274513,50.2392820493792,40.7698958823334,33.5991995934741,24.1382827186562,17.8612482204661,11.6166130805043,5.88613761837269,0.143518549495544,0.194271306681387,0.662210143823069
520,520,"high",0.25028022205092,0.388936987879945,0.0948199702226796,1,0.0591148210533038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043216894282236,0.14442799207177,0.275069248975074,0.0187313444526731,0.0419206060070218,0.0450864486305394,0.529731960562294,73.5597343358012,63.1050473121441,51.4743145443964,42.1184168429539,34.4633799769907,27.1724667752235,18.4978956928495,10.7710827442544,6.47193314535586,0.10422070278581,0.242750549794201,0.653028747419989
521,521,"high",0.303627989962685,0.312682538751494,0.103539837045261,1,0.0501612876072266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447386347843188,0.0857132918493482,0.131712993894933,0.0170131718354902,0.0218465029588282,0.275595986398381,0.614296388232772,71.1750865922901,58.7401453844323,50.9909806612164,47.3684856139739,34.7700591852512,27.7770638296672,17.0899253229182,10.6850232258852,6.00355952093361,0.0140601170812164,0.228341010394469,0.757598872524314
522,522,"high",0.268285150126842,0.430331376237067,0.10603067714849,1,0.0499016627438263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364754214018217,0.165424309969609,0.252187276524628,0.0220205206165959,0.0173385725386944,0.0518500011197222,0.524007690287867,73.8876940378104,63.5330942992314,56.5738362815071,42.6497213586877,32.0421876067311,25.6480468047369,16.6620875701851,10.5622039449579,5.55422313359204,0.0905893455127903,0.184317271790066,0.725093382697144
523,523,"high",0.32915537611252,0.0796963575513222,0.0937796450222981,3,0.0447654281078069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525418917375993,0.158625653855293,0.424085968135736,0.0160332027122039,0.0177678313035533,0.120227336871044,0.611251014946554,80.1330278905804,57.3317821376926,51.5797596123509,42.0839633051535,31.4498125654452,26.8320163366527,18.0022787924323,10.888161531772,5.86123989913318,0.0113770742392508,0.274469192217322,0.714153733543428
524,524,"high",0.230811116406088,0.227415472634702,0.101986363064132,1,0.0486651650778366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421915298014593,0.147137007580977,0.33572874756323,0.0179653522269319,0.0221184104191568,0.0966357853559263,0.567825164376749,65.934679906735,57.4322328372497,51.0374895417614,38.1710974971611,32.3040907992087,23.5407707949516,17.6343242513274,11.2594621534445,6.22484887709465,0.0667649721200427,0.244457275461375,0.688777752418582
525,525,"high",0.254391643128056,0.364379397702261,0.0991499912634182,1,0.0408004258340455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404311456039574,0.14616325214551,0.29319632468477,0.0195655606699584,0.0202388005136613,0.0866054931940831,0.557086515787987,67.8973678085422,66.229134262395,51.5614750328763,42.0145237048244,33.1153635474994,26.6115628490478,18.6324803535241,10.2438354872043,5.95586592155411,0.0665540590317913,0.267872310749636,0.665573630218573
